0.404596 0.652360 -1.006453
0.405595 0.651355 -1.006997
0.406594 0.650349 -1.007540
0.407593 0.649342 -1.008082
0.408592 0.648334 -1.008622
0.409591 0.647327 -1.009161
0.410590 0.646318 -1.009698
0.411589 0.645309 -1.010234
0.412588 0.644300 -1.010769
0.413587 0.643290 -1.011303
0.414586 0.642279 -1.011835
0.415585 0.641268 -1.012365
0.416584 0.640257 -1.012895
0.417583 0.639244 -1.013423
0.418582 0.638232 -1.013949
0.419581 0.637219 -1.014475
0.420580 0.636205 -1.014998
0.421579 0.635191 -1.015521
0.422578 0.634176 -1.016042
0.423577 0.633161 -1.016562
0.424576 0.632145 -1.017080
0.425575 0.631128 -1.017597
0.426574 0.630112 -1.018113
0.427573 0.629094 -1.018627
0.428572 0.628076 -1.019140
0.429571 0.627058 -1.019651
0.430570 0.626039 -1.020161
0.431569 0.625020 -1.020670
0.432568 0.624000 -1.021178
0.433567 0.622979 -1.021684
0.434566 0.621958 -1.022188
0.435565 0.620937 -1.022692
0.436564 0.619915 -1.023194
0.437563 0.618893 -1.023694
0.438562 0.617870 -1.024193
0.439561 0.616846 -1.024691
0.440560 0.615822 -1.025188
0.441559 0.614798 -1.025683
0.442558 0.613773 -1.026177
0.443557 0.612748 -1.026669
0.444556 0.611722 -1.027160
0.445555 0.610695 -1.027650
0.446554 0.609669 -1.028138
0.447553 0.608641 -1.028625
0.448552 0.607613 -1.029110
0.449551 0.606585 -1.029595
0.450550 0.605556 -1.030077
0.451549 0.604527 -1.030559
0.452548 0.603497 -1.031039
0.453547 0.602467 -1.031518
0.454546 0.601436 -1.031995
0.455545 0.600405 -1.032471
0.456544 0.599373 -1.032946
0.457543 0.598341 -1.033419
0.458542 0.597308 -1.033891
0.459541 0.596275 -1.034362
0.460540 0.595242 -1.034831
0.461539 0.594208 -1.035299
0.462538 0.593173 -1.035765
0.463537 0.592138 -1.036230
0.464536 0.591103 -1.036694
0.465535 0.590067 -1.037156
0.466534 0.589031 -1.037618
0.467533 0.587994 -1.038077
0.468532 0.586957 -1.038536
0.469531 0.585919 -1.038993
0.470530 0.584881 -1.039448
0.471529 0.583842 -1.039902
0.472528 0.582803 -1.040355
0.473527 0.581763 -1.040807
0.474526 0.580723 -1.041257
0.475525 0.579683 -1.041706
0.476524 0.578642 -1.042153
0.477523 0.577601 -1.042599
0.478522 0.576559 -1.043044
0.479521 0.575517 -1.043488
0.480520 0.574474 -1.043930
0.481519 0.573431 -1.044370
0.482518 0.572387 -1.044810
0.483517 0.571343 -1.045248
0.484516 0.570299 -1.045684
0.485515 0.569254 -1.046120
0.486514 0.568209 -1.046554
0.487513 0.567163 -1.046986
0.488512 0.566117 -1.047418
0.489511 0.565070 -1.047848
